Post_ID,Account_Name,Platform,Category,Post_Type,Post_Date,Post_Text,Followers_At_Post,Reach,Impressions,Likes,Comments_Count,Shares,Is_Sponsored
324.0,مطبخ سارة  ,X,Food,image,15/05/2024,حلويات رمضان بمكونات بسيطة,89039,41238.0,44751,435.0,61.0,59.0,
2344.0,جادجت العرب,يوتيوب ,Tech,صوره,2024-02-21,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,16782,7332.0,8535,629.0,85.0,59.0,
1656.0,جادجت العرب ✅,تيكتوك,تقنية,reels,25/09/2024,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,76124,25941.0,54827,1335.0,104.0,261.0,
1868.0,ستايل بنات,YouTube,أزياء,منشور نصي,18/08/2024,أحدث صيحات الموضة لهذا الموسم,4517,451.0,729,4,0.0,0.0,
1161.0,موضة  اليوم,tiktok,أزياء,text,28/10/2024,أحدث صيحات الموضة لهذا الموسم,78235,29012.0,47755,1135.0,23.0,63.0,0
2827.0,ملعب مصر,تيك توك,رياضة,فيديو,2025-02-26,أهم أحداث مباراة اليوم بالتفصيل,34456,17587.0,24298,696.0,84.0,37.0,0
1077.0,كوميديا العرب,يوتيوب ,ترفيه,ريلز,2025-10-22,أفضل خمس مشاهد كوميدية هذا العام,35718,8503.0,17933,55.0,5.0,2.0,
2988.0,ضحك ونكت,FB,Entertainment,video,09/05/2025,مقاطع مضحكة من كواليس التصوير,38697,12351.0,12498,1294.0,52.0,96.0,نعم
438.0,جادجت العرب,تويتر(X),تكنولوجيا,image,2024-09-23,كل ما تريد معرفته عن الذكاء الاصطناعي,16870,3636.0,5829,33.0,4.0,0.0,نعم
120.0,كوميديا العرب,يوتيوب,كوميدي,نص,2025-11-15,أطرف المواقف اللي حصلت الأسبوع ده,40393,5468.0,6661,556.0,38.0,34.0,
4028.0, مطبخ سارة,فيسبوك,Food,فيديو ,2024-08-24,طريقة عمل الكنافة بالقشطة خطوة بخطوة,40295,16054.0,23853,863.0,54.0,32.0,
3758.0,عالم التقنية,Twitter,تكنولوجيا,story,2025-09-30,نصائح لحماية حسابك من الاختراق,29210,6648.0,9788,570.0,48.0,32.0,
4036.0,ملعب مصر,TikTok,كورة,text,2024-08-28,تشكيلة المنتخب المتوقعة في المباراة القادمة,32989,12833.0,17700,112.0,7.0,20.0,لا
1815.0,وصفات ماما,فيسبوك,طبخ ,video,2025-04-10,أكلة اقتصادية وسهلة التحضير,3007,790.0,1587,21.0,2.0,1.0,1
3414.0,أكاديمية المعرفة,يوتيوب ,تعليم ,نص,2024-05-01,شرح مبسط لأهم قواعد اللغة العربية,54999,16962.0,22894,774.0,109.0,13.0,نعم
1840.0,أخبار مصر الآن ✅,انستجرام,اخبار,صور,2024-08-20,تغطية مباشرة لفعاليات المؤتمر,11249,6138.0,8059,551.0,12.0,81.0,
1027.0,عالم الطبخ ✅,X, طبخ,صوره,16-10-2024,وصفة سريعة ولذيذة لعشاء اليوم,26876,11154.0,20065,,14.0,16.0,0
3302.0,أزياء العرب,يوتيوب ,موضة,story,2025-11-26,أفكار تنسيق ملابس اقتصادية,44118,16159.0,30609,1793.0,63.0,133.0,
3783.0,أزياء العرب,FB,أزياء,video,01/02/2024,موديلات جديدة من أشهر الماركات,97184,12167.0,22060,105.0,13.0,16.0,لا
3429.0, منصة التعليم,انستغرام,تعليم ,نص,11/09/2025,دورة مجانية لتعلم أساسيات البرمجة,37684,19923.0,38392,1118.0,117.0,173.0,لا
77.0,كورة  كل  يوم,تويتر (X),رياضة ,فديو,10/06/2025,أخبار الانتقالات الصيفية,285143,151741.0,225210,1894.0,223.0,242.0,
3102.0, فوازير رمضان,إنستغرام,ترفيه,نص,2024-10-23,أفضل خمس مشاهد كوميدية هذا العام,150581,74870.0,105176,5280.0,633.0,1021.0,0
901.0,ضحك ونكت,FB,كوميدي,منشور نصي,2024-02-19,أطرف المواقف اللي حصلت الأسبوع ده,58659,34574.0,41033,732.0,90.0,33.0,1
372.0,عالم الطبخ ✅,TikTok,أكل وطبخ,صوره,2025-06-22,طريقة عمل الكنافة بالقشطة خطوة بخطوة,187713,20898.0,33834,698.0,15.0,57.0,لا
1205.0, أخبار مصر الآن,تويتر(X),,فيديو ,28/02/2024,بيان رسمي حول القرار الأخير,21449,11285.0,21095,398.0,26.0,25.0,
3879.0,عالم  الطبخ,انستغرام,طبخ ,منشور نصي,2025-09-01,طريقة عمل الكنافة بالقشطة خطوة بخطوة,45418,19309.0,34724,978.0,110.0,62.0,
1478.0,اليوم  السابع  نيوز,youtube,أخبار,نص,2025-11-25,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,60512,6228.0,10631,391.0,41.0,12.0,1
942.0,أزياء  العرب,يوتيوب,موضة,نص,23-02-2025,موديلات جديدة من أشهر الماركات,8123,3864.0,4105,22,1.0,0.0,0
2626.0,ضحك  ونكت,فيسبوك ,كوميدي,reels,2025-10-01,تحدي جديد بين المتابعين,63014,27695.0,38673,572.0,48.0,20.0,
2868.0,عالم الطبخ,tiktok,طبخ ,Reel,2025-08-20,أسرار المطبخ اللي محدش بيقولهالك,51904,13053.0,20159,1105.0,150.0,23.0,
553.0,منصة  التعليم,فيسبوك,Education,ريلز,2025-06-11,نصائح للطلاب الجدد في الجامعة,1984,464.0,683,20.0,1.0,3.0,
407.0, أخبار الرياضة,تيكتوك,Sports,ستوري ,2025-07-26,تحليل فني لأداء الفريق هذا الموسم,103979,48605.0,54584,2503.0,170.0,468.0,1
2118.0,عالم التقنية  ,Facebook,Tech,text,2025-01-26,مقارنة بين أفضل اللابتوبات لعام هذا,14492,7592.0,11703,31.0,1.0,3.0,
3632.0,موضة اليوم,إنستغرام,أزياء,فيديو,01-09-2024,موديلات جديدة من أشهر الماركات,30065,5971.0,10726,93.0,13.0,6.0,
3784.0,بوابة  الأحداث,youtube,أخبار,منشور نصي,01/06/2024,آخر التطورات في الساعات الماضية,9609,3887.0,7947,271.0,39.0,38.0,لا
1614.0,كورة كل يوم ✅,تويتر,كورة,story,,أخبار الانتقالات الصيفية,43515,3582.0,6716,132.0,7.0,15.0,
2935.0,أخبار مصر الآن,Facebook,News,ستوري,31-05-2024,ملخص أهم الأخبار المحلية اليوم,175755,17280.0,32055,1646.0,139.0,75.0,0
969.0,فوازير  رمضان,تيك توك,كوميدي,reels,10/11/2025,أفضل خمس مشاهد كوميدية هذا العام,17223,3233.0,6359,-81.0,6.0,14.0,0
4079.0,أكاديمية المعرفة  ,يوتيوب,تعليم ,Reel,,شرح مبسط لأهم قواعد اللغة العربية,8733,1024.0,1144,50.0,4.0,6.0,نعم
2834.0,مطبخ  سارة,youtube,Food,text,2024-11-23,أكلة اقتصادية وسهلة التحضير,42646,11981.0,14941,557.0,16.0,40.0,لا
4199.0,ملعب مصر,tiktok,رياضة ,text,2025-10-06,أفضل اللقطات من الجولة الأخيرة,71460,5458.0,7325,379.0,,27.0,
3384.0,أخبار مصر الآن  ,X,أخبار,reels,2025-07-03,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,18565,7747.0,15782,579.0,18.0,94.0,نعم
4097.0,أكاديمية المعرفة,تويتر (X),Education,Reel,2025-04-20,  دورة مجانية لتعلم أساسيات البرمجة   ,239705,64965.0,130296,3772.0,325.0,510.0,Yes
2350.0, جادجت العرب,Instagram,تقنيه,صوره,08/01/2025,خمس تطبيقات تساعدك في تنظيم وقتك,34094,5741.0,10692,70,6.0,12.0,Yes
1747.0,ملعب مصر  ,إنستغرام,رياضة,story,2025-01-11,أهم أحداث مباراة اليوم بالتفصيل,120232,25476.0,48811,1614.0,185.0,245.0,1
690.0,كورة كل يوم ✅,فيسبوك ,رياضة,Reel,2025-03-24,أهم أحداث مباراة اليوم بالتفصيل,16771,8860.0,9797,784.0,34.0,71.0,
2861.0,عالم التقنية,إنستغرام,تقنية,صور,2025-04-27,نصائح لحماية حسابك من الاختراق,16214,9592.0,15373,879.0,71.0,83.0,
3110.0,تكنولوجيا  بلس,تويتر,تكنولوجيا,فديو,16-06-2025,مقارنة بين أفضل اللابتوبات لعام هذا,34334,6876.0,10195,394.0,41.0,,
3426.0, عالم التقنية,يوتيوب ,تقنيه,ستوري,26-12-2025,كل ما تريد معرفته عن الذكاء الاصطناعي,36814,9023.0,18702,86.0,5.0,7.0,
4196.0, أخبار الرياضة,تويتر(X),Sports,story,2024-04-11,أخبار الانتقالات الصيفية,17786,1405.0,1629,102.0,12.0,14.0,
1739.0,اتعلم اونلاين,تويتر(X),Education,صوره,2024-05-31,خطوات عملية لتعلم مهارة جديدة,53738,24422.0,49615,1881.0,113.0,104.0,لا
237.0,ملعب مصر ✅,tiktok,كورة,منشور نصي,2024-11-15,تحليل فني لأداء الفريق هذا الموسم,42136,24903.0,32050,344.0,20.0,10.0,No
1538.0,بوابة الأحداث ✅,Twitter,News,ستوري ,17-09-2025,ملخص أهم الأخبار المحلية اليوم,94460,40475.0,88363,3684.0,177.0,576.0,
1987.0,اليوم السابع نيوز  ,تيكتوك,News,صورة,2025-02-17,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,18383,4767.0,9168,253.0,23.0,6.0,0
1984.0,أكاديمية المعرفة,يوتيوب,Education,صور,21/09/2024,خطوات عملية لتعلم مهارة جديدة,60822,5151.0,10028,207.0,,26.0,
3164.0, وصفات ماما,فيس بوك,Food,صورة,2025-09-18,وصفة سريعة ولذيذة لعشاء اليوم,20123,9696.0,14469,682.0,100.0,128.0,
2843.0,اتعلم اونلاين,youtube,تعليم,Reel,2024-10-13,خطوات عملية لتعلم مهارة جديدة,31616,18373.0,39773,1372.0,199.0,193.0,
500.0,وصفات ماما,يوتيوب,أكل وطبخ,نص,2025-09-09,أسرار المطبخ اللي محدش بيقولهالك,83561,21062.0,23261,1363.0,168.0,58.0,لا
823.0,منصة التعليم ✅,Facebook,تعليم ,text,2025-12-27,نصائح للطلاب الجدد في الجامعة,70704,19103.0,40815,898.0,74.0,162.0,Yes
3626.0,ضحك ونكت ✅,YouTube,ترفيه,منشور نصي,27/06/2025,مقاطع مضحكة من كواليس التصوير,128950,25734.0,42367,540.0,15.0,15.0,
3128.0,منصة التعليم ✅,فيسبوك,تعليم,صوره,2024-10-12,شرح مبسط لأهم قواعد اللغة العربية,241978,39935.0,54881,574.0,84.0,61.0,No
3375.0,مطبخ  سارة,انستجرام,طبخ,ريلز,10/04/2024,أكلة اقتصادية وسهلة التحضير,405297,30720.0,45542,651.0,23.0,23.0,
795.0,موضة  اليوم,فيس بوك,أزياء,ستوري ,2024-01-14,نصائح لاختيار الألوان المناسبة لبشرتك,5877,2757.0,5854,209.0,27.0,31.0,
3359.0,مطبخ سارة ✅,تويتر (X),Food,story,2025-03-18,أسرار المطبخ اللي محدش بيقولهالك,47421,16619.0,25198,286.0,35.0,51.0,No
3994.0, بوابة الأحداث,Facebook,News,text,2024-01-06,آخر التطورات في الساعات الماضية,202104,88971.0,151779,4439.0,411.0,303.0,Yes
3292.0,بوابة الأحداث ✅,youtube,اخبار,story,26/11/2025,ملخص أهم الأخبار المحلية اليوم,32397,16266.0,24472,1115.0,144.0,186.0,0
991.0,اليوم السابع نيوز,FB,أخبار,منشور نصي,17-08-2025,آخر التطورات في الساعات الماضية,30451,15921.0,24676,390.0,32.0,,
568.0,ضحك ونكت,X,كوميدي,صور,2024-06-29,أطرف المواقف اللي حصلت الأسبوع ده,245590,132547.0,224303,7407.0,214.0,200.0,نعم
2983.0,فوازير رمضان  ,تويتر(X),كوميدي,reels,08/11/2025,أطرف المواقف اللي حصلت الأسبوع ده,23818,1397.0,2196,15.0,1.0,1.0,لا
2436.0, كورة كل يوم,youtube,كورة,story,23/03/2024,أفضل اللقطات من الجولة الأخيرة,46387,14841.0,22821,1728.0,180.0,59.0,1
3909.0,عالم التقنية,يوتيوب ,تقنيه,story,26/12/2024,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,9256,1109.0,1891,61.0,3.0,5.0,0
391.0,بوابة الأحداث,إنستغرام,اخبار,ستوري,2024-07-02,تغطية مباشرة لفعاليات المؤتمر,10400,2359.0,4759,133.0,10.0,2.0,Yes
744.0,عالم الطبخ ✅,تيكتوك,Food,reels,2024-07-12,أكلة اقتصادية وسهلة التحضير,12190,3254.0,6639,106.0,15.0,6.0,0
2401.0,مطبخ سارة ✅,TikTok,Food,فديو,2024-11-22,أسرار المطبخ اللي محدش بيقولهالك,17468,2435.0,3107,32.0,2.0,2.0,نعم
1218.0,مطبخ  سارة,YouTube,Food,Reel,2025-05-09,أكلة اقتصادية وسهلة التحضير,22928,9401.0,17402,505.0,47.0,37.0,
236.0,منصة التعليم,youtube,تعليم ,نص,2024-06-03,كيف تذاكر بفعالية قبل الامتحانات,5036,672.0,721,49.0,1.0,9.0,
332.0,كورة  كل  يوم,Twitter,رياضة,ستوري ,2024-02-24,أخبار الانتقالات الصيفية,112050,15121.0,15582,1024.0,65.0,24.0,
3767.0,موضة اليوم  ,Instagram,أزياء,صورة,30/11/2024,أحدث صيحات الموضة لهذا الموسم,45916,10176.0,19863,408.0,55.0,30.0,
481.0,تكنولوجيا  بلس,انستغرام,Tech,نص,2025-05-28,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,37930,12087.0,17916,227.0,12.0,42.0,1
2043.0,ستايل بنات  ,youtube,موضة,video,2024-03-17,أحدث صيحات الموضة لهذا الموسم,36927,8655.0,8668,248.0,17.0,8.0,No
2616.0,فوازير  رمضان,tiktok,Entertainment,story,28-04-2024,  تحدي جديد بين المتابعين   ,62046,20216.0,26224,1493.0,99.0,264.0,
3189.0,جادجت العرب,X,تكنولوجيا,image,15/07/2025,نصائح لحماية حسابك من الاختراق,38193,17266.0,17659,968.0,47.0,15.0,نعم
3681.0,ستايل بنات,إنستغرام,موضة,ستوري ,2025-05-06,إطلالات بسيطة وأنيقة لكل يوم,28034,16647.0,19711,1064.0,79.0,106.0,Yes
,عالم الطبخ,فيسبوك ,Food,story,,طريقة عمل الكنافة بالقشطة خطوة بخطوة,25882,13548.0,25793,692.0,46.0,122.0,1
45.0,كوميديا العرب ✅,يوتيوب ,ترفيه,text,01-09-2025,تحدي جديد بين المتابعين,212236,87676.0,117128,9010.0,829.0,1137.0,
846.0,مطبخ سارة,تويتر(X),Food,ستوري,20/12/2025,أسرار المطبخ اللي محدش بيقولهالك,80659,6340.0,7204,34.0,4.0,5.0,
3946.0,أخبار مصر الآن,تيكتوك,أخبار,text,2024-02-27,تغطية مباشرة لفعاليات المؤتمر,421557,97584.0,194855,3990.0,120.0,570.0,
4040.0,بوابة الأحداث,Facebook,اخبار,صورة,2025-03-14,بيان رسمي حول القرار الأخير,28773,5663.0,7478,357.0,15.0,44.0,
121.0, عالم التقنية,يوتيوب,تقنيه,ستوري,,مقارنة بين أفضل اللابتوبات لعام هذا,11961,765.0,908,57.0,1.0,2.0,
3437.0,أكاديمية المعرفة  ,فيس بوك,Education,Reel,25-03-2024,خطوات عملية لتعلم مهارة جديدة,27747,10070.0,16823,115.0,14.0,17.0,Yes
2539.0,أكاديمية المعرفة ✅,tiktok,Education,صوره,2025-03-17,شرح مبسط لأهم قواعد اللغة العربية,61094,34975.0,76266,3527.0,170.0,592.0,
3073.0,موضة  اليوم,youtube,أزياء,image,,إطلالات بسيطة وأنيقة لكل يوم,21515,2343.0,4487,200.0,8.0,2.0,
3135.0,أخبار مصر الآن  ,Twitter,أخبار,منشور نصي,2025-02-25,ملخص أهم الأخبار المحلية اليوم,4704,742.0,963,18.0,2.0,3.0,نعم
1273.0,تكنولوجيا بلس,X,تقنيه,reels,2024-07-23,مقارنة بين أفضل اللابتوبات لعام هذا,31346,,2750,126.0,16.0,4.0,
3526.0,وصفات ماما  ,Instagram,طبخ ,text,02/10/2025,أسرار المطبخ اللي محدش بيقولهالك,214108,40387.0,45761,4188.0,144.0,676.0,
927.0,أخبار مصر الآن ✅,فيسبوك ,اخبار,فديو,2024-01-16,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,136317,76536.0,126598,5964.0,195.0,322.0,0
2564.0,عالم الطبخ  ,انستجرام, طبخ,صوره,2025-01-30,أكلة اقتصادية وسهلة التحضير,64638,16238.0,31703,1415.0,39.0,17.0,
1595.0, جادجت العرب,tiktok,تقنية,ريلز,18-10-2024,خمس تطبيقات تساعدك في تنظيم وقتك,66537,9924.0,18547,851.0,84.0,99.0,
224.0,أكاديمية المعرفة,انستغرام,تعليم ,منشور نصي,2025-02-02,خطوات عملية لتعلم مهارة جديدة,55216,8862.0,14560,111.0,13.0,8.0,لا
767.0,عالم الطبخ  ,X,أكل وطبخ,منشور نصي,2024-02-28,حلويات رمضان بمكونات بسيطة,84091,19974.0,43887,501.0,70.0,7.0,نعم
614.0,موضة اليوم  ,tiktok,أزياء,ستوري ,24/06/2024,أحدث صيحات الموضة لهذا الموسم,19393,5339.0,11606,126.0,7.0,18.0,لا
2892.0,عالم التقنية  ,Twitter,تقنيه,صوره,2025-07-29,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,92302,44968.0,78912,2880.0,318.0,545.0,
1246.0,اليوم السابع نيوز,تيك توك,اخبار,نص,,بيان رسمي حول القرار الأخير,34072,3648.0,7206,29.0,1.0,5.0,1
3674.0,أخبار الرياضة ✅,يوتيوب ,Sports,صورة,2024-08-16,أفضل اللقطات من الجولة الأخيرة,74546,15929.0,27848,868.0,77.0,101.0,Yes
1541.0, بوابة الأحداث,YouTube,News,فديو,09-02-2024,آخر التطورات في الساعات الماضية,16060,8176.0,15650,285.0,7.0,14.0,
3538.0,تكنولوجيا بلس  ,تويتر (X),تكنولوجيا,فديو,2025-01-30,نصائح لحماية حسابك من الاختراق,154374,53786.0,117172,5093.0,121.0,186.0,Yes
53.0, أخبار مصر الآن,TikTok,News,ريلز,24/03/2024,آخر التطورات في الساعات الماضية,20143,2316.0,4252,170.0,19.0,27.0,نعم
530.0,عالم التقنية,Twitter,,ريلز,2025-02-19,مقارنة بين أفضل اللابتوبات لعام هذا,8981,4602.0,5823,207.0,26.0,17.0,No
2534.0,بوابة الأحداث,TikTok,اخبار,نص,26/07/2025,تغطية مباشرة لفعاليات المؤتمر,22838,11579.0,19762,807.0,22.0,41.0,
1900.0,أخبار مصر الآن,FB,اخبار,منشور نصي,2025-01-10,ملخص أهم الأخبار المحلية اليوم,97123,42735.0,47081,3385.0,178.0,196.0,
403.0,,Instagram,اخبار,reels,08/05/2025,بيان رسمي حول القرار الأخير,71637,32812.0,66218,1268.0,78.0,184.0,لا
819.0,تكنولوجيا بلس  ,انستغرام,Tech,reels,2025-05-26,خمس تطبيقات تساعدك في تنظيم وقتك,85942,8013.0,11194,267.0,18.0,39.0,1
3459.0, ستايل بنات,YouTube,أزياء,video,,نصائح لاختيار الألوان المناسبة لبشرتك,32172,14732.0,19493,-730.0,51.0,133.0,
156.0, عالم الطبخ,TikTok,طبخ ,منشور نصي,2025-11-14,وصفة سريعة ولذيذة لعشاء اليوم,271089,25638.0,32412,1350.0,176.0,140.0,1
3415.0,أكاديمية المعرفة ✅,Facebook,Education,صور,2025-06-25,خطوات عملية لتعلم مهارة جديدة,85407,49329.0,59844,2013.0,170.0,68.0,
2649.0,كورة كل يوم  ,YouTube,رياضة ,ستوري ,2024-06-07,  أفضل اللقطات من الجولة الأخيرة   ,164014,94185.0,205565,4941.0,121.0,749.0,
49.0,اليوم  السابع  نيوز,تويتر(X),News,text,2024-01-07,بيان رسمي حول القرار الأخير,116211,47911.0,57278,538.0,12.0,65.0,
249.0,موضة  اليوم,X,أزياء,صورة,2024-04-14,نصائح لاختيار الألوان المناسبة لبشرتك,9441,2287.0,4412,124.0,5.0,3.0,نعم
762.0,موضة  اليوم,تويتر(X),موضة,reels,2025-12-15,إطلالات بسيطة وأنيقة لكل يوم,71698,24433.0,25440,1212.0,92.0,79.0,
1895.0,ستايل بنات ✅,يوتيوب ,أزياء,video,22/03/2024,إطلالات بسيطة وأنيقة لكل يوم,15299,1427.0,1901,33.0,1.0,3.0,Yes
2030.0,عالم التقنية  ,TikTok,تقنية,text,11/01/2024,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,12360,4559.0,7405,496.0,72.0,16.0,1
3514.0,ستايل بنات,انستغرام,موضة,story,08/12/2025,إطلالات بسيطة وأنيقة لكل يوم,21383,2183.0,3657,184.0,7.0,20.0,
2637.0,ضحك  ونكت,Facebook,Entertainment,ستوري ,05/04/2024,أفضل خمس مشاهد كوميدية هذا العام,16087,5729.0,11522,79.0,4.0,15.0,
1131.0,أخبار  الرياضة,Twitter,رياضة,فيديو ,22/10/2024,أخبار الانتقالات الصيفية,16881,3081.0,6542,148.0,19.0,12.0,
543.0,فوازير رمضان  ,انستجرام,كوميدي,ريلز,2025-01-23,تحدي جديد بين المتابعين,31903,15339.0,20233,1112.0,109.0,150.0,
794.0,بوابة الأحداث,تيكتوك,أخبار,text,2025-04-09,ملخص أهم الأخبار المحلية اليوم,15086,1642.0,3180,135.0,13.0,12.0,
1726.0,ملعب مصر ✅,YouTube,رياضة,video,22/04/2024,تحليل فني لأداء الفريق هذا الموسم,10637,850.0,1709,51.0,1.0,6.0,
3190.0,منصة التعليم ✅,فيسبوك ,Education,فديو,2025-10-20,خطوات عملية لتعلم مهارة جديدة,128319,37003.0,68282,"1,661",177.0,96.0,
3895.0,أزياء العرب,insta,موضة,ريلز,2025-02-18,أحدث صيحات الموضة لهذا الموسم,4904,2365.0,2631,179.0,21.0,14.0,
629.0,ستايل بنات,انستغرام,أزياء,نص,2025-10-25,  موديلات جديدة من أشهر الماركات   ,363537,150746.0,273585,16885.0,1918.0,1090.0,
2199.0,مطبخ سارة,تويتر (X),أكل وطبخ,Reel,2024-01-08,أكلة اقتصادية وسهلة التحضير,10442,1390.0,2741,101.0,9.0,2.0,
4114.0,أخبار مصر الآن,انستغرام,News,نص,2024-03-21,تغطية مباشرة لفعاليات المؤتمر,19383,6584.0,8778,430.0,26.0,81.0,No
2340.0, أزياء العرب,يوتيوب,موضة ,فيديو,2025-01-13,موديلات جديدة من أشهر الماركات,123760,26253.0,51517,"2,178",90000.0,290.0,No
3612.0,تكنولوجيا بلس ✅,يوتيوب,تقنيه,video,2025-11-13,  خمس تطبيقات تساعدك في تنظيم وقتك   ,41315,23099.0,31164,943.0,29.0,42.0,
2430.0, عالم الطبخ,فيس بوك,طبخ,فيديو,2024-11-17,طريقة عمل الكنافة بالقشطة خطوة بخطوة,4471,1264.0,2119,92.0,2.0,11.0,
4010.0,أكاديمية المعرفة,تويتر (X),تعليم ,منشور نصي,2024-04-24,كيف تذاكر بفعالية قبل الامتحانات,15227,3362.0,6613,127.0,9.0,6.0,
2735.0, اتعلم اونلاين,تويتر,تعليم,video,16/01/2024,خطوات عملية لتعلم مهارة جديدة,36944,11344.0,20497,290.0,40.0,40.0,
1368.0,ضحك  ونكت,فيسبوك,كوميدي,ستوري ,2025-12-03,نكت وضحك من غير توقف,42252,19067.0,21360,1455.0,186.0,26.0,لا
3273.0,فوازير رمضان,X,ترفيه,ستوري,24/08/2024,أطرف المواقف اللي حصلت الأسبوع ده,30761,16069.0,21873,1296.0,182.0,250.0,لا
1621.0,أزياء العرب ✅,youtube,موضة,فيديو,2025-03-15,نصائح لاختيار الألوان المناسبة لبشرتك,162035,71737.0,96926,2339.0,140.0,461.0,
2946.0, بوابة الأحداث,تويتر(X),أخبار,منشور نصي,05/05/2025,آخر التطورات في الساعات الماضية,18645,9438.0,20741,787.0,35.0,109.0,Yes
1452.0,بوابة الأحداث,انستغرام,اخبار,صورة,14-08-2024,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,13046,5960.0,11008,345.0,46.0,31.0,0
2903.0, ملعب مصر,تيك توك,رياضة ,text,17/07/2025,أفضل اللقطات من الجولة الأخيرة,85793,18871.0,37985,343.0,18.0,15.0,
1072.0,جادجت العرب  ,youtube,تكنولوجيا,نص,2025-09-11,مقارنة بين أفضل اللابتوبات لعام هذا,51530,11153.0,20017,226.0,8.0,20.0,
555.0, عالم الطبخ,TikTok,طبخ ,text,2025-07-01,وصفة سريعة ولذيذة لعشاء اليوم,24589,1698.0,2496,97.0,10.0,5.0,
1829.0,كورة كل يوم,insta,رياضة ,منشور نصي,2024-03-19,أفضل اللقطات من الجولة الأخيرة,22091,3199.0,5507,202.0,18.0,28.0,لا
827.0, عالم الطبخ,تويتر (X),طبخ,ريلز,2025-10-27,أسرار المطبخ اللي محدش بيقولهالك,74818,31144.0,61889,166.0,13.0,17.0,
1640.0,اليوم السابع نيوز,insta,أخبار,صورة,2025-10-10,ملخص أهم الأخبار المحلية اليوم,149308,73417.0,111007,5398.0,452.0,276.0,0
1985.0, تكنولوجيا بلس,يوتيوب,تقنيه,صورة,08-03-2024,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,27635,9810.0,19225,509.0,50.0,65.0,نعم
2914.0,مطبخ سارة,Instagram,طبخ ,فيديو ,08/01/2024,وصفة سريعة ولذيذة لعشاء اليوم,292807,15678.0,18512,774.0,43.0,99.0,
1838.0,,Facebook,رياضة ,فيديو,,أفضل اللقطات من الجولة الأخيرة,34127,9527.0,18031,713.0,50.0,55.0,Yes
3792.0,اليوم السابع نيوز,FB,أخبار,ستوري ,24/04/2024,تغطية مباشرة لفعاليات المؤتمر,51995,6259.0,12413,242.0,35.0,45.0,No
3578.0,أخبار الرياضة,فيس بوك,رياضة,ستوري ,02/12/2025,أخبار الانتقالات الصيفية,30858,10835.0,23728,247.0,9.0,30.0,
2940.0,أخبار  مصر  الآن,insta,News,reels,22-09-2025,بيان رسمي حول القرار الأخير,20642,6751.0,13349,615.0,20.0,99.0,نعم
3421.0,موضة اليوم,Facebook,أزياء,video,01/03/2025,أحدث صيحات الموضة لهذا الموسم,10992,818.0,1503,57.0,6.0,6.0,1
3768.0,اليوم السابع نيوز  ,تيك توك,اخبار,ريلز,2024-05-13,ملخص أهم الأخبار المحلية اليوم,66242,28773.0,38806,1666.0,67.0,325.0,No
536.0, عالم الطبخ,يوتيوب,أكل وطبخ,منشور نصي,2025-08-16,حلويات رمضان بمكونات بسيطة,17864,4776.0,5817,102.0,2.0,9.0,
3413.0,بوابة الأحداث  ,انستجرام,,Reel,16-09-2024,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,6967,1821.0,1859,82.0,7.0,0.0,0
4091.0,اليوم السابع نيوز  ,تيكتوك,أخبار,ستوري ,2025-04-19,بيان رسمي حول القرار الأخير,49986,12909.0,22826,,25.0,33.0,
2664.0,أخبار الرياضة,Instagram,Sports,image,2025-03-17,أفضل اللقطات من الجولة الأخيرة,22309,5796.0,12562,32.0,4.0,6.0,
155.0,بوابة الأحداث,Instagram,أخبار,منشور نصي,2025-09-18,ملخص أهم الأخبار المحلية اليوم,70160,6864.0,10228,231.0,26.0,24.0,
3242.0,تكنولوجيا  بلس,تيك توك,تقنية,فيديو,,كل ما تريد معرفته عن الذكاء الاصطناعي,154142,39373.0,80337,1011.0,78.0,160.0,
3943.0, فوازير رمضان,فيسبوك ,كوميدي,ستوري ,24/09/2025,أفضل خمس مشاهد كوميدية هذا العام,155540,61044.0,96532,1422.0,78.0,235.0,1
3150.0,فوازير  رمضان,insta,Entertainment,فيديو ,2024-09-10,تحدي جديد بين المتابعين,37364,11423.0,20380,444.0,38.0,80.0,No
2953.0,أكاديمية المعرفة ✅,tiktok,Education,فيديو,04-12-2025,نصائح للطلاب الجدد في الجامعة,58160,19898.0,37342,255.0,14.0,49.0,
1312.0,أكاديمية المعرفة,يوتيوب ,تعليم,صور,2025-02-19,شرح مبسط لأهم قواعد اللغة العربية,81517,19699.0,23934,1229.0,103.0,112.0,لا
323.0,منصة التعليم,إنستغرام,Education,صورة,14-08-2024,شرح مبسط لأهم قواعد اللغة العربية,182083,20569.0,30043,883.0,31.0,79.0,1
